epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
46,6938.8,1.12744,1.32657,1.41945,0.61716,0.61139,0.62445,0.41226,1.13048,1.14697,1.3461,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,7088.86,1.12461,1.30154,1.40378,0.62144,0.60504,0.62413,0.41224,1.11859,1.14876,1.33601,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,7238.72,1.12132,1.30556,1.41171,0.62452,0.60364,0.61555,0.4077,1.11912,1.17061,1.33038,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,7388.46,1.11325,1.28006,1.40054,0.62486,0.61195,0.63348,0.42002,1.1055,1.12099,1.32422,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,7538.49,1.09414,1.2723,1.39221,0.64761,0.61394,0.64419,0.43025,1.10505,1.1112,1.32135,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,7688.42,1.10318,1.27182,1.39024,0.65051,0.61529,0.64304,0.42985,1.10135,1.10889,1.32021,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,7838.27,1.0909,1.24453,1.39065,0.65062,0.61314,0.64369,0.433,1.09109,1.11155,1.31892,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,7988.26,1.09235,1.24063,1.37598,0.65732,0.62205,0.6582,0.4417,1.09194,1.08459,1.31632,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,8138.21,1.08291,1.22734,1.37692,0.67162,0.62707,0.66569,0.44853,1.0807,1.0565,1.30428,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,8288.19,1.08507,1.21643,1.37094,0.67467,0.62668,0.668,0.45168,1.07627,1.06687,1.30066,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,8438.09,1.07521,1.21004,1.36753,0.67151,0.6448,0.67565,0.45964,1.06955,1.04968,1.2931,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,8588.05,1.07196,1.18461,1.36374,0.68196,0.63363,0.67572,0.45685,1.07863,1.04665,1.30183,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,8737.93,1.06174,1.1737,1.35925,0.67646,0.64374,0.67916,0.4625,1.06873,1.03976,1.29248,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,8887.91,1.06028,1.17024,1.35304,0.70346,0.63291,0.68653,0.47115,1.05743,1.02029,1.28518,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,9037.84,1.06043,1.17094,1.35677,0.70771,0.62916,0.68524,0.46946,1.05712,1.0257,1.28164,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,9187.69,1.04406,1.1453,1.34702,0.69475,0.64668,0.68848,0.47158,1.0521,1.02064,1.27889,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,9337.54,1.03657,1.14256,1.34151,0.70549,0.64794,0.69691,0.47904,1.04948,0.99732,1.2797,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,9487.4,1.02684,1.11564,1.33403,0.71367,0.64485,0.6979,0.48172,1.04105,0.99263,1.27367,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,9637.37,1.03503,1.10876,1.33811,0.7169,0.64927,0.70019,0.48613,1.03555,0.99894,1.27124,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,9787.34,1.02523,1.10396,1.32658,0.7266,0.65367,0.71025,0.49334,1.03782,0.98,1.26991,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,9937.19,1.02439,1.08787,1.31901,0.72175,0.65761,0.71104,0.49589,1.02605,0.96834,1.26118,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,10087.1,1.01455,1.0858,1.31901,0.73182,0.64857,0.71179,0.49845,1.01606,0.96585,1.25063,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,10237,1.01269,1.06953,1.31311,0.73322,0.65802,0.71537,0.50055,1.01897,0.96303,1.25023,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,10386.9,1.00211,1.05405,1.30936,0.72678,0.66334,0.71766,0.50305,1.01701,0.9523,1.25176,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,10536.8,1.00669,1.05333,1.31039,0.72994,0.67248,0.72086,0.50689,1.01416,0.9441,1.24731,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,10686.8,0.99924,1.04071,1.30523,0.74276,0.67587,0.72796,0.5147,1.00727,0.93428,1.24503,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,10836.7,0.98616,1.0246,1.29381,0.74391,0.67777,0.73137,0.51806,1.0015,0.93097,1.24188,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,10986.4,0.98755,1.01013,1.29252,0.75417,0.67453,0.73267,0.52156,0.99833,0.92857,1.24142,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,11136.4,0.97742,0.99047,1.28795,0.75729,0.67631,0.73278,0.5237,0.99405,0.92321,1.23642,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,11286.2,0.96573,0.98603,1.27548,0.76413,0.68172,0.73749,0.52679,0.99013,0.91231,1.23333,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,11436.1,0.96974,0.98373,1.27992,0.76273,0.67843,0.73969,0.53069,0.98106,0.91085,1.22674,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,11586.1,0.96268,0.96866,1.27267,0.76682,0.68429,0.74108,0.53338,0.97911,0.90839,1.22479,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,11736,0.95752,0.96819,1.2731,0.78171,0.67553,0.74276,0.53485,0.97601,0.90327,1.21983,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,11886.4,0.94054,0.9341,1.25559,0.76759,0.6849,0.74453,0.5379,0.96928,0.90119,1.216,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,12036.9,0.94885,0.9315,1.25907,0.77986,0.68218,0.74796,0.54334,0.9658,0.89813,1.21279,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,12187,0.94213,0.92586,1.25119,0.77696,0.69374,0.75174,0.54584,0.96368,0.88347,1.20943,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,12336.9,0.94342,0.92469,1.25595,0.79274,0.68214,0.75265,0.54721,0.96045,0.88341,1.20559,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,12487,0.93848,0.91379,1.24373,0.80067,0.6827,0.75445,0.55036,0.95759,0.88297,1.20337,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,12636.9,0.92384,0.89293,1.23359,0.79854,0.68913,0.75847,0.55368,0.95511,0.8768,1.20275,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,12786.8,0.93146,0.89027,1.24035,0.79355,0.69894,0.76116,0.55747,0.95083,0.87112,1.20078,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,12936.7,0.92048,0.8811,1.2301,0.7938,0.70145,0.76151,0.55874,0.95062,0.86683,1.19992,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,13086.7,0.91528,0.87439,1.2356,0.79793,0.70188,0.76429,0.56245,0.94616,0.85984,1.19713,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,13236.5,0.91022,0.861,1.23215,0.80482,0.6989,0.76577,0.56451,0.94533,0.86187,1.19819,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,13386.4,0.90092,0.85876,1.22319,0.79458,0.70696,0.76657,0.56764,0.93847,0.8588,1.19374,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,13536.4,0.90195,0.83651,1.21521,0.79883,0.70706,0.76809,0.57075,0.93402,0.8576,1.19011,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,13686.4,0.88536,0.8282,1.21311,0.8111,0.6991,0.76899,0.57089,0.93312,0.85525,1.1913,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,13836.4,0.89725,0.82447,1.20762,0.8144,0.70143,0.76853,0.57135,0.92999,0.85835,1.18783,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,13986.2,0.88103,0.82206,1.2111,0.81805,0.70066,0.77076,0.57394,0.92642,0.85632,1.18482,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,14136.1,0.88328,0.81403,1.20337,0.8233,0.69991,0.77064,0.57522,0.92224,0.85788,1.18141,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,14286,0.87425,0.79989,1.20076,0.83147,0.69341,0.77119,0.57733,0.91991,0.85688,1.17932,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,14435.8,0.86623,0.78944,1.19551,0.82684,0.70256,0.77146,0.57883,0.9193,0.85659,1.17915,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,14585.6,0.8631,0.78214,1.18805,0.83134,0.70304,0.77153,0.58053,0.9162,0.85611,1.17792,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,14735.4,0.86058,0.7773,1.18676,0.82878,0.70499,0.77197,0.58174,0.91152,0.85484,1.17579,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,14885.2,0.8536,0.76932,1.18096,0.83347,0.70418,0.77259,0.584,0.90927,0.85216,1.17489,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,15035,0.86346,0.76489,1.18899,0.82297,0.71297,0.77358,0.58521,0.90751,0.84985,1.17471,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,15184.8,0.85036,0.7503,1.17933,0.83087,0.71112,0.77441,0.58596,0.90572,0.84776,1.1729,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,15334.7,0.84679,0.74793,1.17819,0.83475,0.71065,0.77504,0.58841,0.90499,0.847,1.17292,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,15484.6,0.84314,0.73996,1.17203,0.82645,0.7155,0.77485,0.58944,0.90241,0.84586,1.1719,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,15634.4,0.84078,0.73912,1.17096,0.83628,0.71104,0.77638,0.59168,0.90045,0.84468,1.17063,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,15784.3,0.82567,0.71798,1.16416,0.84138,0.70839,0.77759,0.59242,0.89869,0.84328,1.16939,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,15934.2,0.82853,0.72147,1.16583,0.83866,0.71105,0.77784,0.59417,0.89535,0.84386,1.16758,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,16084,0.82385,0.70602,1.15671,0.83727,0.71475,0.77872,0.59544,0.89232,0.84551,1.16676,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,16233.7,0.81278,0.70062,1.15399,0.8365,0.71691,0.77982,0.59818,0.89005,0.84379,1.16676,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,16383.6,0.81929,0.70522,1.15648,0.83592,0.71725,0.7799,0.59933,0.88715,0.8427,1.16492,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,16533.4,0.8108,0.70137,1.1478,0.84255,0.71462,0.78043,0.60079,0.88439,0.84243,1.1636,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,16683.2,0.804,0.68261,1.14444,0.84305,0.71459,0.78043,0.60158,0.88191,0.84367,1.16266,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,16833,0.79613,0.67782,1.14346,0.8403,0.71722,0.78079,0.60214,0.88014,0.84164,1.1617,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,16982.8,0.78939,0.67379,1.14074,0.84301,0.71835,0.78112,0.6033,0.87801,0.84129,1.16104,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,17132.5,0.78376,0.66056,1.1335,0.84126,0.71895,0.78196,0.60459,0.87573,0.84115,1.15981,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,17282.3,0.78782,0.66259,1.13126,0.83939,0.72287,0.78215,0.60537,0.87397,0.84046,1.15919,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,17432.1,0.77906,0.65289,1.12862,0.84017,0.72315,0.78241,0.60649,0.87202,0.84109,1.15819,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,17581.9,0.7767,0.65337,1.12723,0.84334,0.72228,0.78306,0.60774,0.87045,0.83977,1.15734,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,17731.7,0.78056,0.64267,1.12284,0.84343,0.72251,0.78326,0.60833,0.86916,0.83983,1.15568,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,17881.3,0.76609,0.64114,1.12535,0.85005,0.71788,0.78322,0.60895,0.86761,0.83861,1.15506,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,18031.1,0.76499,0.63279,1.11954,0.85712,0.7142,0.78408,0.61002,0.86592,0.837,1.1543,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,18181.1,0.75925,0.62297,1.11483,0.85781,0.71531,0.78386,0.61045,0.86497,0.83736,1.15389,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,18330.9,0.75224,0.62087,1.11229,0.85856,0.71482,0.78447,0.61153,0.86389,0.83658,1.15432,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,18480.6,0.75027,0.61787,1.1076,0.85877,0.71498,0.78461,0.61234,0.86294,0.8366,1.15511,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,18630.2,0.75059,0.60813,1.1051,0.85801,0.71469,0.78414,0.61253,0.86184,0.836,1.15504,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,18780,0.74591,0.61153,1.10885,0.85852,0.7166,0.78431,0.61284,0.86029,0.83686,1.15433,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,18929.7,0.74409,0.60564,1.10464,0.85529,0.71771,0.78432,0.61342,0.85931,0.83761,1.15367,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,19079.5,0.7399,0.60366,1.10123,0.85843,0.71598,0.78449,0.61453,0.85823,0.83847,1.15349,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,19229.2,0.7382,0.59681,1.10053,0.86175,0.71506,0.78465,0.61514,0.8568,0.83931,1.15286,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,19379,0.73503,0.5881,1.09555,0.86484,0.71241,0.78486,0.61589,0.85569,0.83927,1.15274,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,19528.8,0.7273,0.57684,1.08958,0.86821,0.71093,0.78496,0.61665,0.85435,0.83938,1.15214,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,19678.5,0.71966,0.57782,1.08666,0.86873,0.71131,0.78494,0.61694,0.85304,0.8392,1.15135,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,19828.2,0.71745,0.57037,1.08782,0.86318,0.7166,0.78509,0.61767,0.85163,0.83937,1.15053,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,19978,0.71592,0.56543,1.08567,0.8626,0.71662,0.78493,0.61828,0.85032,0.8395,1.14992,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,20127.7,0.70733,0.56044,1.08239,0.85913,0.71818,0.78525,0.61881,0.84915,0.8402,1.1494,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,20277.4,0.70781,0.56475,1.07701,0.85978,0.71857,0.78558,0.61931,0.84759,0.8405,1.14846,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,20427.1,0.70169,0.55711,1.08009,0.8541,0.72276,0.7862,0.61968,0.84647,0.84059,1.14791,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,20576.8,0.6937,0.54684,1.07367,0.85566,0.72289,0.78649,0.62023,0.84543,0.84086,1.14737,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,20726.4,0.69095,0.54714,1.07019,0.85731,0.72241,0.78658,0.62053,0.84457,0.84068,1.14719,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,20876.2,0.68819,0.5399,1.07297,0.85625,0.72293,0.78655,0.62089,0.8435,0.84064,1.14676,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,21025.8,0.68525,0.5378,1.07051,0.85587,0.72321,0.78661,0.62119,0.84263,0.84009,1.14663,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,21183.2,0.63993,0.40251,1.0201,0.85961,0.7213,0.78658,0.62181,0.84174,0.8403,1.14624,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
