epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
78,6101.34,1.14469,1.11886,1.20906,0.77417,0.64323,0.71316,0.51015,1.18438,1.146,1.15812,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,6177.72,1.14798,1.1041,1.1985,0.78069,0.64972,0.71767,0.51298,1.17922,1.14442,1.1555,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,6253.9,1.14489,1.09966,1.19569,0.77575,0.65583,0.71641,0.51397,1.17319,1.14723,1.15115,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,6330.27,1.14493,1.09292,1.1934,0.78132,0.65064,0.71623,0.51637,1.1699,1.14879,1.14883,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,6406.62,1.13171,1.07663,1.18918,0.78144,0.6503,0.71691,0.51626,1.16867,1.15306,1.14978,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,6482.77,1.1223,1.06506,1.18686,0.78212,0.65167,0.71791,0.5182,1.16771,1.15793,1.14903,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,6559.06,1.12416,1.0553,1.18182,0.7804,0.65632,0.71842,0.52042,1.16623,1.15125,1.14668,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,6635.14,1.12033,1.05188,1.18056,0.78051,0.66131,0.72137,0.52252,1.16318,1.1524,1.14229,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,6711.32,1.12101,1.05183,1.17568,0.78018,0.6611,0.72307,0.52413,1.16208,1.14926,1.14193,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,6787.75,1.1147,1.04678,1.1789,0.77865,0.65996,0.72273,0.52517,1.15775,1.15486,1.1407,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,6864.1,1.09596,1.04281,1.17116,0.7942,0.65328,0.72531,0.52799,1.15657,1.15285,1.14073,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,6940.32,1.09678,1.01739,1.17074,0.79097,0.65568,0.72528,0.52897,1.15411,1.15415,1.14022,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,7016.5,1.09641,1.00809,1.16844,0.79163,0.65692,0.72589,0.5299,1.15179,1.15305,1.13957,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,7099.1,1.02626,0.77578,1.11965,0.78408,0.66229,0.72555,0.52953,1.15127,1.15969,1.13907,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,7175.37,1.01463,0.736,1.11189,0.78371,0.66535,0.72473,0.52954,1.15174,1.16577,1.1396,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,7251.65,1.01042,0.72506,1.10293,0.78632,0.66775,0.72508,0.53107,1.15363,1.16325,1.14063,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,7327.83,0.98997,0.7081,1.09543,0.7889,0.66751,0.72555,0.53207,1.15118,1.1652,1.13911,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,7404.07,0.98028,0.69616,1.09243,0.79287,0.66628,0.72616,0.5329,1.14871,1.1687,1.13765,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,7480.38,0.98807,0.69469,1.09451,0.79227,0.66807,0.72628,0.53372,1.14863,1.16983,1.13802,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,7556.76,0.97284,0.67817,1.08288,0.79956,0.66428,0.72675,0.53424,1.14823,1.17323,1.13871,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,7632.99,0.97301,0.66676,1.0849,0.80097,0.66327,0.72689,0.53481,1.14727,1.17866,1.1384,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,7709.18,0.96386,0.67654,1.07579,0.79913,0.66524,0.72671,0.53501,1.14713,1.18004,1.13831,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,7785.31,0.96072,0.66213,1.07461,0.79749,0.66532,0.72641,0.5352,1.14792,1.18064,1.13825,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
