epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,1633.61,1.33448,1.64284,1.47073,0.50409,0.48922,0.46952,0.28082,1.36995,1.47475,1.40161,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,1684.86,1.32679,1.64396,1.4688,0.51325,0.48198,0.47373,0.28409,1.35756,1.50101,1.398,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,1737.94,1.32973,1.63322,1.46601,0.53235,0.49957,0.48669,0.29175,1.36959,1.43697,1.39258,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,1786.93,1.32,1.61446,1.45706,0.52627,0.50657,0.4915,0.29441,1.34789,1.42967,1.38981,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,1834.12,1.3162,1.61478,1.46,0.51944,0.49885,0.49054,0.29454,1.36185,1.43531,1.39411,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,1881.33,1.30642,1.58632,1.44948,0.51772,0.49253,0.48283,0.28973,1.33102,1.42669,1.37472,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,1929.64,1.30815,1.58874,1.44653,0.52265,0.49339,0.48916,0.3011,1.30994,1.44994,1.36465,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,1979.98,1.30372,1.57553,1.44531,0.5323,0.49705,0.49112,0.3001,1.31157,1.43962,1.36069,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2030.09,1.30648,1.58298,1.44365,0.54249,0.49618,0.49483,0.30423,1.30991,1.41313,1.35359,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,2080.88,1.30308,1.57537,1.43973,0.53291,0.49942,0.49623,0.3057,1.30617,1.40539,1.34927,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,2134.07,1.2856,1.56456,1.43237,0.5422,0.49785,0.50513,0.30878,1.31574,1.41661,1.3527,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,2187.37,1.28724,1.55862,1.43342,0.54374,0.50501,0.50406,0.30958,1.31025,1.42301,1.35004,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,2240.52,1.28066,1.54313,1.42479,0.53855,0.50862,0.50807,0.31232,1.30316,1.38931,1.34402,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
