epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,5660.88,1.33924,1.56859,0.01348,0.59748,0.56693,0.58306,0.37131,1.33897,1.39573,0.01516,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,5836.24,1.33208,1.54704,0.01335,0.59845,0.57632,0.59553,0.38099,1.32492,1.39185,0.01484,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,6011.73,1.33276,1.53804,0.0134,0.60915,0.57682,0.59979,0.38692,1.31089,1.34982,0.01458,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,6187.12,1.32073,1.51536,0.01322,0.61095,0.59259,0.6048,0.38681,1.31936,1.33956,0.01494,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,6362.56,1.31263,1.51107,0.01316,0.6263,0.58798,0.60945,0.39363,1.32654,1.3428,0.0153,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,6537.86,1.29874,1.46536,0.01302,0.61115,0.60475,0.61693,0.39652,1.30516,1.30813,0.01462,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,6713.23,1.2998,1.46699,0.0129,0.6316,0.60316,0.62865,0.41066,1.2876,1.29257,0.0145,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,6888.56,1.28633,1.43321,0.01272,0.64238,0.60143,0.63108,0.41061,1.28906,1.28592,0.01429,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,7064.02,1.29125,1.43865,0.0127,0.64715,0.6032,0.63947,0.41867,1.29198,1.26147,0.01446,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,7239.37,1.29034,1.42352,0.01267,0.64239,0.60692,0.63697,0.42022,1.26647,1.26459,0.01404,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,7414.7,1.25755,1.40467,0.01261,0.66365,0.60362,0.64669,0.42644,1.26075,1.28506,0.0139,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,7590.23,1.26559,1.39356,0.01265,0.67777,0.60732,0.65724,0.43346,1.26006,1.25715,0.0139,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,7765.66,1.26352,1.37658,0.01255,0.67203,0.61343,0.65398,0.43097,1.26692,1.27755,0.01388,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,7940.95,1.2566,1.36656,0.01243,0.68418,0.61909,0.66629,0.43701,1.26439,1.24278,0.01387,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,8116.3,1.2478,1.35408,0.01234,0.67363,0.63329,0.66694,0.44442,1.23629,1.21938,0.01339,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,8292.09,1.25435,1.32415,0.01207,0.688,0.62927,0.67545,0.45157,1.23624,1.23667,0.01344,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,8467.4,1.24594,1.32115,0.0123,0.68138,0.63309,0.67366,0.44986,1.23272,1.21072,0.01348,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,8642.62,1.23433,1.29408,0.01205,0.69837,0.64343,0.68848,0.46365,1.21641,1.17595,0.01314,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,8818.18,1.22029,1.28961,0.01204,0.69739,0.65115,0.6883,0.46483,1.22261,1.16938,0.0134,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,8993.48,1.22539,1.26874,0.01178,0.72111,0.64778,0.69628,0.47266,1.21555,1.15227,0.01317,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,9168.79,1.2082,1.25191,0.0118,0.72272,0.64105,0.69742,0.4766,1.20427,1.15734,0.01283,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,9344.16,1.21468,1.24231,0.01158,0.72121,0.65001,0.70051,0.47772,1.20112,1.16626,0.0129,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,9519.51,1.20927,1.23161,0.01171,0.73099,0.63548,0.69971,0.47932,1.19764,1.1599,0.0129,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,9694.65,1.21029,1.23204,0.01158,0.72785,0.64687,0.7024,0.48229,1.19261,1.1629,0.01276,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,9870.02,1.20093,1.21328,0.01154,0.73767,0.65279,0.71081,0.49261,1.18397,1.13131,0.01271,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,10045.5,1.19349,1.18027,0.0114,0.76039,0.65351,0.72343,0.50138,1.17338,1.10722,0.01243,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,10220.9,1.18101,1.17195,0.01149,0.75271,0.65801,0.72302,0.50275,1.17718,1.10872,0.01251,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,10396.2,1.1745,1.15963,0.01123,0.74122,0.66239,0.72306,0.507,1.17111,1.10145,0.01226,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,10571.8,1.18208,1.16305,0.01137,0.75069,0.66148,0.72538,0.50863,1.16224,1.10512,0.01225,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,10747.1,1.16585,1.13284,0.01141,0.75705,0.66817,0.73013,0.5132,1.16154,1.09658,0.01221,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,10922.5,1.16302,1.12885,0.01123,0.76851,0.67189,0.73702,0.51775,1.15882,1.09628,0.01207,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,11097.8,1.14136,1.10424,0.01105,0.777,0.66449,0.73581,0.52104,1.14648,1.10085,0.01189,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,11273.2,1.15459,1.10056,0.01119,0.76335,0.67948,0.73703,0.52327,1.14721,1.10909,0.01192,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,11448.6,1.14015,1.08356,0.01096,0.7709,0.68267,0.74421,0.52812,1.14283,1.08381,0.01192,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,11623.9,1.14697,1.08223,0.01084,0.79262,0.67347,0.74367,0.53094,1.14099,1.09461,0.0119,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,11799.6,1.13234,1.062,0.01089,0.77608,0.68741,0.7479,0.53458,1.13812,1.08221,0.01183,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,11975,1.1375,1.06128,0.01073,0.78406,0.68207,0.74969,0.53957,1.12871,1.0756,0.01176,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,12150.3,1.11763,1.0373,0.01066,0.78543,0.68594,0.75244,0.5422,1.1261,1.08109,0.01165,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
