epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
52,7570.76,1.03709,1.10254,1.33873,0.70983,0.64975,0.69639,0.47835,1.05959,1.00543,1.28281,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,7711.52,1.03882,1.08208,1.32706,0.71547,0.64615,0.69857,0.48187,1.04677,0.99776,1.27019,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,7852.24,1.02853,1.08255,1.32786,0.70872,0.65707,0.70523,0.48842,1.04888,0.98123,1.27045,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,7992.81,1.03334,1.0677,1.32229,0.73057,0.65602,0.71244,0.49311,1.05142,0.97754,1.26535,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,8133.38,1.01968,1.06263,1.31586,0.74332,0.6532,0.71676,0.49656,1.0462,0.97491,1.26624,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,8274.13,1.01566,1.04151,1.30854,0.73826,0.66175,0.72121,0.50051,1.03118,0.96534,1.2572,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,8414.79,1.0057,1.03406,1.30666,0.74345,0.65568,0.71904,0.50229,1.0302,0.96124,1.25185,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,8555.3,1.00324,1.02081,1.29736,0.73901,0.66621,0.72319,0.50744,1.02738,0.94912,1.24706,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,8706.44,1.00401,1.0186,1.30465,0.74381,0.66925,0.72554,0.51381,1.01762,0.94772,1.24818,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,8861.74,0.98952,1.00011,1.29731,0.75177,0.67527,0.73234,0.51735,1.01567,0.93177,1.24261,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,9015.42,0.98397,0.99089,1.2882,0.76062,0.67782,0.73518,0.52232,1.01007,0.92486,1.23802,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,9168.4,0.97633,0.97475,1.28646,0.76816,0.67371,0.73898,0.525,1.01542,0.9216,1.2378,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,9321.45,0.97482,0.964,1.28352,0.75543,0.68276,0.73892,0.53032,0.99583,0.92418,1.232,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,9478.8,0.96933,0.95943,1.27787,0.76711,0.68491,0.74475,0.53335,0.99652,0.91276,1.22616,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,9637.93,0.9707,0.95028,1.27546,0.78236,0.67946,0.74526,0.53222,1.00543,0.90502,1.23211,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,9795.21,0.9566,0.94736,1.27162,0.78327,0.6825,0.74846,0.53816,0.99209,0.89419,1.22304,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,9944.66,0.958,0.93486,1.26717,0.76718,0.69658,0.75108,0.544,0.97699,0.88788,1.21493,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,10100.6,0.94619,0.91887,1.26069,0.78274,0.68525,0.7507,0.54449,0.97832,0.88432,1.21462,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,10253.7,0.94884,0.91312,1.2567,0.78594,0.68652,0.75182,0.54661,0.97084,0.89352,1.20875,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,10403.2,0.94433,0.90388,1.25526,0.79137,0.68925,0.75661,0.55036,0.96955,0.88341,1.2084,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,10552.5,0.93505,0.8903,1.24847,0.7985,0.69055,0.76196,0.5572,0.96014,0.87531,1.2065,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,10702.1,0.93039,0.87934,1.24362,0.79967,0.69532,0.76438,0.55881,0.96124,0.86742,1.20804,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,10851.5,0.92645,0.87161,1.24178,0.7951,0.6984,0.76255,0.55978,0.96357,0.87257,1.20975,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,11001.3,0.91686,0.86057,1.2334,0.80508,0.69238,0.76407,0.56151,0.95722,0.8622,1.20512,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,11149,0.91932,0.86072,1.23496,0.79872,0.70041,0.76485,0.56453,0.95152,0.86473,1.20235,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,11291.7,0.91607,0.84771,1.23173,0.79897,0.70182,0.76563,0.56654,0.9488,0.8644,1.19889,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,11433.9,0.90958,0.84448,1.2315,0.80158,0.70205,0.76613,0.56802,0.94567,0.86592,1.19569,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,11576.7,0.88834,0.81998,1.21243,0.80725,0.69576,0.76606,0.56943,0.94336,0.87063,1.19505,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,11719.4,0.89835,0.81231,1.21227,0.80926,0.70073,0.76888,0.57277,0.93607,0.86147,1.18878,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,11862.9,0.89066,0.81675,1.20845,0.81035,0.70242,0.77057,0.57551,0.93472,0.86084,1.18523,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,12008.4,0.89738,0.80849,1.21091,0.80685,0.70812,0.77441,0.57959,0.93145,0.85362,1.18343,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,12154.1,0.89105,0.79736,1.20083,0.81827,0.70443,0.77612,0.58228,0.92621,0.85244,1.17981,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,12299.7,0.8753,0.7843,1.18981,0.8238,0.70142,0.77658,0.58327,0.92139,0.84851,1.17735,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,12444.8,0.88578,0.7849,1.19901,0.83014,0.69959,0.77673,0.58445,0.92526,0.847,1.17848,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,12590.6,0.87667,0.77298,1.19211,0.82364,0.70775,0.77859,0.58587,0.9205,0.83804,1.17458,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,12736.1,0.8684,0.76569,1.1953,0.83041,0.70657,0.77977,0.58933,0.91436,0.83122,1.17104,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,12881.7,0.86454,0.75966,1.18865,0.82963,0.71239,0.78029,0.59202,0.90789,0.82853,1.16679,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,13027.2,0.86054,0.75557,1.18585,0.83613,0.70572,0.78055,0.59392,0.9059,0.83241,1.16495,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,13172.7,0.85735,0.73818,1.1755,0.83966,0.70591,0.78186,0.59548,0.90431,0.8312,1.16362,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,13318.2,0.84409,0.73219,1.17566,0.84273,0.70387,0.78206,0.59639,0.90153,0.8297,1.16312,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,13463,0.85444,0.73524,1.17049,0.84554,0.70608,0.78342,0.59711,0.8983,0.82343,1.1606,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,13606.2,0.84049,0.72765,1.17611,0.84236,0.71052,0.78342,0.59818,0.89298,0.8229,1.15761,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,13746.7,0.84561,0.7262,1.16852,0.83636,0.7167,0.78413,0.60048,0.89125,0.82161,1.1568,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,13887.2,0.83525,0.71605,1.16679,0.84006,0.71669,0.78502,0.60186,0.89134,0.819,1.15705,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,14027.8,0.82714,0.70009,1.16096,0.83627,0.71892,0.78463,0.60225,0.89072,0.81944,1.15647,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,14168.4,0.82779,0.69661,1.15619,0.84362,0.71621,0.78473,0.60365,0.88778,0.81725,1.15511,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,14309,0.82253,0.69454,1.15477,0.84417,0.71574,0.78507,0.60507,0.88136,0.81796,1.1516,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,14449.6,0.8162,0.68788,1.14825,0.84242,0.7172,0.78477,0.60583,0.87878,0.821,1.14988,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,14590.3,0.82412,0.69052,1.15639,0.8395,0.71933,0.78532,0.60672,0.87743,0.82071,1.14938,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,14731,0.81337,0.67533,1.14867,0.83984,0.72236,0.7849,0.60786,0.87402,0.81915,1.14793,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
